#class tools::histo::h1d
#title Edep (MeV/mm) along absorber 
#dimension 1
#axis fixed 4000 0 400
#annotation axis_x.title  [mm]
#bin_number 4002
entries,Sw,Sw2,Sxw0,Sx2w0
9911,0.694615,5.81675e-05,188.275,51031.9
10126,0.710193,5.94032e-05,192.569,52215.1
9999,0.701292,5.84018e-05,190.226,51598.8
9996,0.701847,5.93467e-05,190.446,51677.5
10005,0.704901,5.9539e-05,191.346,51940.8
10010,0.704464,5.92946e-05,191.297,51946.8
10008,0.701012,5.80474e-05,190.43,51730.4
9973,0.705706,5.93617e-05,191.776,52115.2
10058,0.706932,5.92849e-05,192.179,52243.9
9980,0.700265,5.83399e-05,190.437,51789.2
9990,0.708766,6.01742e-05,192.82,52456.7
10059,0.705123,5.84176e-05,191.899,52225.4
9992,0.703447,5.92676e-05,191.513,52139.5
9994,0.705154,5.95677e-05,192.049,52304.5
9982,0.701544,5.83622e-05,191.136,52075
10062,0.71029,5.92983e-05,193.59,52763
10014,0.704252,5.83515e-05,192.014,52352.7
9945,0.697856,5.77791e-05,190.34,51915.4
10139,0.715411,5.95479e-05,195.2,53260.5
9962,0.707937,6.03849e-05,193.231,52742.6
9953,0.704259,5.94141e-05,192.298,52507
10023,0.707653,5.89036e-05,193.295,52798.5
9970,0.704077,5.9057e-05,192.389,52570.3
10080,0.712509,6.00155e-05,194.764,53238.7
9903,0.697055,5.8375e-05,190.609,52122.1
10095,0.71483,6.02375e-05,195.542,53490.4
10006,0.707782,5.909e-05,193.685,53001.8
10052,0.71094,5.9165e-05,194.62,53277.2
10017,0.713493,6.00721e-05,195.39,53507.7
9896,0.704709,5.94774e-05,193.055,52887.5
10058,0.711514,5.94628e-05,194.99,53437
9979,0.714192,6.12327e-05,195.796,53677.4
10051,0.712239,5.93923e-05,195.332,53569.7
10000,0.708898,5.94114e-05,194.486,53357.3
10120,0.720792,6.07732e-05,197.822,54292.2
9893,0.703978,5.9062e-05,193.277,53064.3
9977,0.709526,5.96895e-05,194.871,53521.2
10050,0.717277,6.09381e-05,197.072,54145.4
10063,0.716559,5.99961e-05,196.946,54130.7
9965,0.712585,6.06112e-05,195.926,53869.9
9987,0.710901,5.97281e-05,195.534,53781.6
9979,0.711099,6.02133e-05,195.659,53835.4
10096,0.716703,5.96342e-05,197.272,54299.2
9954,0.714681,6.08676e-05,196.787,54185.4
10096,0.723035,6.18771e-05,199.16,54858.7
9914,0.710638,6.06181e-05,195.816,53957.2
10005,0.719149,6.12616e-05,198.234,54643.1
10096,0.720071,6.00447e-05,198.56,54752.8
10010,0.717695,6.08e-05,197.976,54611.8
9911,0.711356,6.01483e-05,196.299,54168.7
10033,0.717568,6.01853e-05,198.085,54681.3
10021,0.719998,6.10516e-05,198.828,54906.3
9958,0.717357,6.12915e-05,198.17,54744.5
10148,0.728879,6.16127e-05,201.426,55664.1
9899,0.71358,6.08363e-05,197.269,54535.2
10005,0.725462,6.25973e-05,200.626,55483.2
10047,0.719334,6.01227e-05,199.004,55054.3
9926,0.712722,6.08296e-05,197.246,54587.8
10035,0.727519,6.26574e-05,201.414,55761.3
10071,0.724091,6.11631e-05,200.537,55538.7
9992,0.726165,6.29922e-05,201.184,55738.2
10028,0.716807,5.99785e-05,198.663,55059.6
10029,0.73023,6.3244e-05,202.456,56131.1
9938,0.718652,6.18175e-05,199.318,55280.8
10041,0.730345,6.28379e-05,202.634,56220.8
10032,0.728967,6.27655e-05,202.325,56155.3
10034,0.726954,6.24519e-05,201.839,56040.7
9918,0.718222,6.14982e-05,199.486,55407.5
10079,0.733897,6.29514e-05,203.913,56657.3
9989,0.725269,6.20321e-05,201.589,56031.6
10001,0.724776,6.15803e-05,201.524,56033.8
9934,0.72387,6.25229e-05,201.344,56004
10145,0.739174,6.33187e-05,205.675,57229.2
9941,0.728152,6.34148e-05,202.681,56416.3
10074,0.734348,6.32669e-05,204.479,56937.2
9965,0.721089,6.07596e-05,200.859,55949.5
9936,0.728925,6.34788e-05,203.115,56597.9
10053,0.726026,6.11051e-05,202.38,56413.3
10058,0.732371,6.24473e-05,204.222,56947.2
9898,0.723258,6.23413e-05,201.753,56278.8
10080,0.733942,6.26775e-05,204.807,57151.4
9953,0.725015,6.2116e-05,202.388,56496.4
10006,0.73039,6.24583e-05,203.961,56956.1
10091,0.73965,6.43919e-05,206.621,57719.6
10016,0.73779,6.42688e-05,206.175,57615.7
10038,0.736869,6.36405e-05,205.992,57584.9
9951,0.732335,6.35454e-05,204.798,57271.7
10048,0.729842,6.16479e-05,204.173,57117.6
9973,0.729688,6.26214e-05,204.203,57146.4
10042,0.734752,6.30313e-05,205.694,57584
10030,0.741389,6.52181e-05,207.626,58145.7
9991,0.735571,6.35433e-05,206.07,57730.6
10115,0.738778,6.26689e-05,207.043,58023.8
9852,0.723632,6.22829e-05,202.871,56874.9
10046,0.737885,6.33652e-05,206.939,58036
9985,0.738348,6.43419e-05,207.144,58114.2
9999,0.736545,6.3981e-05,206.711,58013.6
9980,0.729011,6.15987e-05,204.67,57461
10048,0.743052,6.48196e-05,208.686,58609.4
9988,0.737684,6.40449e-05,207.252,58227.5
10017,0.740198,6.3921e-05,208.033,58467.6
10082,0.749025,6.53841e-05,210.589,59207.1
10018,0.738121,6.3256e-05,207.596,58386.4
9935,0.738209,6.47265e-05,207.695,58435.1
10089,0.746472,6.46789e-05,210.095,59131.1
10031,0.743814,6.47236e-05,209.421,58962.7
9968,0.734852,6.30004e-05,206.971,58293.3
10016,0.739407,6.33206e-05,208.328,58696.3
9997,0.741195,6.42584e-05,208.906,58880.1
9964,0.735365,6.35957e-05,207.336,58458.4
10156,0.750181,6.42501e-05,211.589,59678.8
9909,0.732527,6.31132e-05,206.683,58315.6
9996,0.743821,6.51053e-05,209.943,59256.4
9982,0.748587,6.58391e-05,211.364,59678.6
10050,0.74775,6.49143e-05,211.202,59654
9979,0.741015,6.39376e-05,209.374,59158.5
10053,0.744325,6.41869e-05,210.384,59464.9
10015,0.747428,6.52848e-05,211.336,59755.5
9940,0.744831,6.5362e-05,210.676,59589.7
10073,0.752667,6.55546e-05,212.967,60259.1
9938,0.74147,6.44478e-05,209.873,59404.5
10066,0.751048,6.555e-05,212.659,60214.3
10031,0.75176,6.60802e-05,212.936,60314.2
10054,0.755845,6.6849e-05,214.169,60684.7
9914,0.741676,6.47676e-05,210.228,59589.3
10037,0.755438,6.66819e-05,214.204,60737.6
10023,0.748357,6.49419e-05,212.271,60210.7
10010,0.744867,6.4253e-05,211.356,59972.4
9977,0.74678,6.50457e-05,211.974,60168.7
10096,0.758764,6.6545e-05,215.451,61177.4
9983,0.747046,6.52623e-05,212.199,60275.2
9926,0.747523,6.57644e-05,212.409,60355.9
10058,0.757332,6.66346e-05,215.271,61190.7
9994,0.757437,6.69143e-05,215.377,61242.4
9967,0.74619,6.48052e-05,212.253,60375.4
10014,0.749921,6.50995e-05,213.39,60720.2
10036,0.753651,6.5487e-05,214.526,61064.9
10009,0.758462,6.71985e-05,215.972,61498.1
10065,0.760421,6.7229e-05,216.606,61700.2
9981,0.750024,6.52599e-05,213.72,60899.4
10046,0.759261,6.68987e-05,216.428,61692.7
9924,0.751143,6.6149e-05,214.188,61075.7
10066,0.757658,6.61915e-05,216.122,61648.9
10011,0.754181,6.54803e-05,215.205,61408.9
10061,0.758984,6.58277e-05,216.652,61843.3
9949,0.753463,6.60929e-05,215.151,61436.4
10071,0.760062,6.66371e-05,217.112,62018.2
9981,0.764191,6.81358e-05,218.368,62398.7
9983,0.758668,6.68408e-05,216.865,61991
9994,0.76002,6.72529e-05,217.328,62144.9
10021,0.764627,6.778e-05,218.722,62565.3
10046,0.76266,6.72212e-05,218.235,62448.1
9983,0.757639,6.6688e-05,216.874,62080.3
10031,0.765622,6.78983e-05,219.236,62778.3
9973,0.755583,6.5906e-05,216.437,61998.3
9973,0.763016,6.77195e-05,218.642,62652
10077,0.765849,6.71201e-05,219.53,62928.4
10038,0.771842,6.92766e-05,221.326,63465.1
9934,0.758288,6.6757e-05,217.515,62394.4
9978,0.762162,6.71808e-05,218.702,62756.4
10033,0.766024,6.78257e-05,219.887,63118.7
10104,0.772159,6.8196e-05,221.725,63668.5
9928,0.752307,6.54888e-05,216.1,62074.7
10027,0.770674,6.894e-05,221.453,63634.7
10079,0.772923,6.86094e-05,222.177,63864.8
9913,0.760879,6.78976e-05,218.791,62913.2
9982,0.766878,6.84518e-05,220.592,63453.3
10108,0.772499,6.76485e-05,222.287,63963
9953,0.770411,6.91338e-05,221.763,63834.4
10091,0.773342,6.85521e-05,222.684,64121.9
9921,0.76512,6.88431e-05,220.393,63484.1
10051,0.77719,6.99069e-05,223.947,64530.3
9896,0.760979,6.73756e-05,219.352,63228.2
10120,0.780711,6.98735e-05,225.118,64912.7
9977,0.766915,6.81604e-05,221.217,63810
9996,0.771134,6.87368e-05,222.511,64205.3
9988,0.768571,6.80994e-05,221.848,64036.4
10067,0.778221,6.92231e-05,224.711,64885.5
10047,0.772322,6.83474e-05,223.085,64438.2
9915,0.762838,6.72598e-05,220.422,63690.9
10054,0.780622,7.00938e-05,225.639,65220.9
10080,0.77765,6.89234e-05,224.858,65017.7
9934,0.770986,6.92429e-05,223.008,64505
10004,0.776639,6.94837e-05,224.72,65022.9
10010,0.77534,6.88517e-05,224.422,64958.9
10006,0.774543,6.88853e-05,224.268,64936.7
10086,0.784165,6.9815e-05,227.134,65789.3
9961,0.771512,6.87206e-05,223.546,64772.5
9987,0.778956,7.01569e-05,225.78,65442.4
10036,0.780303,6.96968e-05,226.249,65601
9952,0.772807,6.87178e-05,224.152,65015.4
10054,0.782353,7.01215e-05,227,65863.9
10022,0.784402,7.063e-05,227.672,66081.8
10098,0.787856,7.08881e-05,228.754,66418.8
9906,0.769649,6.82909e-05,223.545,64928.6
10069,0.795219,7.26817e-05,231.051,67131.9
9980,0.775892,6.9084e-05,225.513,65545.2
9999,0.779891,6.96075e-05,226.753,65928.6
9948,0.779176,7.01831e-05,226.623,65913.4
10051,0.786385,7.06803e-05,228.798,66568.9
10057,0.790918,7.18338e-05,230.197,66998.8
9973,0.78199,7.03169e-05,227.676,66288
10010,0.787487,7.10193e-05,229.356,66800
10011,0.781685,6.97892e-05,227.744,66353.1
10018,0.786309,7.08802e-05,229.17,66791.5
10014,0.790012,7.16883e-05,230.328,67152.2
9929,0.781907,7.03404e-05,228.043,66508.7
10155,0.798451,7.181e-05,232.948,67962.7
9997,0.78518,7.04782e-05,229.155,66878.8
9867,0.777792,7.06098e-05,227.076,66294.8
10091,0.797126,7.23112e-05,232.8,67989.3
9948,0.780872,7.01206e-05,228.132,66648.6
10048,0.791105,7.14265e-05,231.2,67568.2
9964,0.794545,7.31879e-05,232.285,67908.7
10085,0.795541,7.15097e-05,232.656,68040.2
9950,0.789779,7.16195e-05,231.05,67593.5
10049,0.796114,7.2205e-05,232.982,68182.2
9993,0.785968,7.04078e-05,230.092,67359.5
10004,0.795645,7.29701e-05,233.004,68235.1
10020,0.798419,7.29724e-05,233.897,68519.9
10029,0.79669,7.23902e-05,233.47,68418.4
10032,0.793873,7.15466e-05,232.724,68223
10016,0.796097,7.23646e-05,233.456,68461
10027,0.796104,7.23146e-05,233.537,68508.1
9965,0.794361,7.27521e-05,233.105,68404.7
10037,0.800459,7.3138e-05,234.975,68976.9
10004,0.793795,7.18225e-05,233.098,68449.2
10005,0.802819,7.37879e-05,235.828,69274.3
9972,0.796987,7.31104e-05,234.195,68818.1
10081,0.80709,7.4061e-05,237.244,69738
9933,0.797636,7.3552e-05,234.545,68967.8
9996,0.801217,7.36176e-05,235.678,69324.5
10029,0.802096,7.30585e-05,236.017,69448
10079,0.812496,7.51139e-05,239.158,70396.3
10000,0.807963,7.50858e-05,237.905,70051.2
10057,0.802416,7.25133e-05,236.352,69617.6
9896,0.795377,7.27638e-05,234.358,69053.6
9976,0.803984,7.37851e-05,236.974,69848.1
10156,0.817522,7.52103e-05,241.046,71072.5
9932,0.804643,7.46005e-05,237.329,70000.4
10060,0.805868,7.33784e-05,237.771,70154.5
9970,0.80122,7.38118e-05,236.48,69797.3
9983,0.805221,7.39333e-05,237.741,70193.1
9996,0.806204,7.42575e-05,238.112,70326.3
10105,0.821278,7.70005e-05,242.647,71690
10026,0.811498,7.53552e-05,239.839,70884.5
9868,0.791872,7.16115e-05,234.117,69216.7
10091,0.818548,7.58408e-05,242.085,71596.7
9992,0.814155,7.58601e-05,240.867,71260.5
10028,0.813696,7.50473e-05,240.813,71268.7
9958,0.811657,7.60615e-05,240.291,71138.3
9972,0.808064,7.45522e-05,239.308,70871.1
10050,0.816252,7.54181e-05,241.814,71637.4
10055,0.819407,7.59864e-05,242.831,71963
9986,0.816066,7.5833e-05,241.923,71718.1
10093,0.821702,7.63763e-05,243.676,72262.1
9935,0.809231,7.4885e-05,240.059,71213.5
10001,0.813175,7.48675e-05,241.309,71608.5
10067,0.815911,7.48555e-05,242.204,71898.2
9988,0.816091,7.59157e-05,242.338,71962.3
9976,0.811818,7.48739e-05,241.15,71633.7
10042,0.820495,7.58797e-05,243.81,72448.2
9985,0.818628,7.61728e-05,243.337,72331.8
9979,0.820593,7.68332e-05,244.003,72554.3
10043,0.825202,7.69674e-05,245.456,73010.8
10038,0.823742,7.68883e-05,245.104,72930.8
9986,0.817885,7.6091e-05,243.443,72460.9
9977,0.817672,7.60498e-05,243.462,72490.8
10118,0.83192,7.78303e-05,247.787,73803.3
9913,0.816966,7.62751e-05,243.415,72525.7
10060,0.826544,7.67718e-05,246.351,73424.8
9999,0.820374,7.62481e-05,244.595,72926
10028,0.825307,7.68907e-05,246.148,73413.7
10069,0.829295,7.76418e-05,247.42,73817.9
9876,0.822436,7.76663e-05,245.456,73256.3
10052,0.832468,7.83366e-05,248.533,74199.6
10012,0.824894,7.71186e-05,246.354,73573.7
9973,0.827783,7.77834e-05,247.3,73881
9998,0.833686,7.90505e-05,249.147,74457.4
10009,0.828337,7.74026e-05,247.631,74029.1
10163,0.838203,7.74985e-05,250.665,74961.4
9882,0.816479,7.60578e-05,244.25,73067.5
10044,0.83399,7.85054e-05,249.571,74684.2
9974,0.83154,7.84313e-05,248.921,74514.6
10070,0.837804,7.85347e-05,250.88,75126
10007,0.827693,7.72906e-05,247.936,74269.1
10024,0.83623,7.89461e-05,250.577,75085.3
9948,0.834172,7.95673e-05,250.043,74950.5
10069,0.843068,8.00842e-05,252.794,75800.3
9963,0.826486,7.69537e-05,247.904,74358.9
9975,0.837887,7.98739e-05,251.408,75435
10015,0.836577,7.89109e-05,251.098,75366.9
10008,0.832539,7.81978e-05,249.969,75053.1
10112,0.847267,8.01394e-05,254.476,76431.9
9913,0.829437,7.83357e-05,249.204,74873.3
10033,0.84176,7.9724e-05,252.991,76036.4
10045,0.841078,7.94537e-05,252.87,76025.3
10084,0.844793,7.95925e-05,254.072,76412
9951,0.83966,7.97077e-05,252.612,75998.4
10004,0.83985,7.94213e-05,252.753,76066.1
10026,0.845677,8.05342e-05,254.591,76644.6
10006,0.842692,7.99041e-05,253.777,76424.7
10076,0.85027,8.09657e-05,256.144,77163.4
9955,0.846498,8.16733e-05,255.093,76872.3
9938,0.84073,7.97584e-05,253.438,76398.8
10084,0.846653,7.97249e-05,255.308,76988
9991,0.84677,8.08595e-05,255.428,77050
9995,0.851205,8.19429e-05,256.851,77504.9
10007,0.848391,8.11201e-05,256.087,77299.8
10056,0.857028,8.25631e-05,258.78,78138.5
10049,0.854854,8.18382e-05,258.209,77992.1
9960,0.843888,8.03131e-05,254.981,77042.5
9945,0.844464,8.0644e-05,255.239,77146.1
10084,0.8601,8.24193e-05,260.051,78626.5
9978,0.84995,8.15231e-05,257.068,77750.2
10048,0.856271,8.21363e-05,259.065,78380.4
10068,0.859154,8.27278e-05,260.023,78696
9954,0.852383,8.2758e-05,258.059,78127.6
10038,0.857681,8.2434e-05,259.749,78664.9
9947,0.855191,8.28797e-05,259.08,78488.3
10005,0.856221,8.25536e-05,259.478,78634.5
10085,0.866296,8.3644e-05,262.618,79612.5
9978,0.859917,8.37559e-05,260.77,79078.6
10022,0.863138,8.36657e-05,261.833,79427.3
9976,0.854068,8.23469e-05,259.167,78644.1
10082,0.867977,8.35991e-05,263.474,79977.7
9939,0.859023,8.36079e-05,260.842,79204.8
10042,0.861836,8.27323e-05,261.783,79516.5
10017,0.864629,8.38824e-05,262.717,79826.5
9959,0.857455,8.26445e-05,260.624,79216.6
10052,0.869163,8.45456e-05,264.269,80351
10062,0.873621,8.5018e-05,265.712,80816.3
9971,0.862772,8.36437e-05,262.498,79865.2
10015,0.868949,8.45605e-05,264.465,80490
9963,0.86364,8.39674e-05,262.935,80050.6
9991,0.863432,8.34588e-05,262.958,80083.8
10076,0.871112,8.41147e-05,265.384,80849.4
9984,0.866611,8.4151e-05,264.1,80484.3
10086,0.878357,8.58646e-05,267.767,81628.9
9941,0.864884,8.4366e-05,263.747,80429.7
10052,0.87399,8.48223e-05,266.611,81329.7
9972,0.870146,8.50367e-05,265.525,81025.2
9887,0.863283,8.40995e-05,263.517,80438.5
10159,0.885589,8.59668e-05,270.414,82571
10024,0.877036,8.57779e-05,267.891,81827.4
10026,0.878694,8.59169e-05,268.485,82035.8
9967,0.877391,8.6743e-05,268.175,81967.6
9933,0.87425,8.66164e-05,267.302,81727.7
10086,0.888854,8.80679e-05,271.856,83147.2
10029,0.880403,8.62852e-05,269.359,82410.5
10036,0.881503,8.6376e-05,269.784,82567.5
9957,0.872973,8.53247e-05,267.261,81822
10081,0.887097,8.77734e-05,271.674,83200.1
9920,0.874121,8.6142e-05,267.787,82036.5
10034,0.884207,8.70699e-05,270.965,83037.3
9984,0.877152,8.61014e-05,268.891,82428.3
10022,0.884782,8.69346e-05,271.318,83199.8
10009,0.887532,8.80868e-05,272.25,83512.8
10008,0.885937,8.76142e-05,271.85,83417
10010,0.886269,8.76761e-05,272.04,83502.6
10070,0.889222,8.73086e-05,273.035,83835.5
9932,0.880339,8.67452e-05,270.396,83052.1
10030,0.889817,8.7804e-05,273.396,84000.7
10083,0.89594,8.88769e-05,275.367,84634.1
9973,0.884273,8.70159e-05,271.87,83586.2
10056,0.895816,8.92612e-05,275.508,84732.6
9964,0.890035,8.88225e-05,273.82,84240.6
9987,0.889121,8.79923e-05,273.627,84208.9
10067,0.899564,8.96903e-05,276.931,85253.1
9946,0.892385,8.94833e-05,274.81,84627.6
10041,0.897643,8.944e-05,276.519,85181.6
9952,0.892109,8.88257e-05,274.903,84711.3
10055,0.90365,9.03939e-05,278.55,85862.8
10039,0.899844,8.93381e-05,277.467,85557
9994,0.892698,8.83077e-05,275.353,84932.6
10054,0.899746,8.92055e-05,277.617,85658.8
9993,0.899972,9.02297e-05,277.776,85735.6
9950,0.894379,8.9707e-05,276.139,85257.9
10122,0.91004,9.10852e-05,281.066,86807.3
10020,0.898614,8.91341e-05,277.627,85772.8
10038,0.90351,9.02265e-05,279.23,86296
9936,0.89162,8.84284e-05,275.644,85215.4
10049,0.913511,9.25985e-05,282.503,87364.1
9951,0.894796,8.89752e-05,276.805,85629.7
10077,0.915571,9.2566e-05,283.323,87674.5
9986,0.907184,9.14475e-05,280.818,86927.2
10016,0.912954,9.28076e-05,282.696,87536.9
10004,0.909739,9.21297e-05,281.792,87285
10037,0.913177,9.23329e-05,282.948,87671.5
10007,0.908249,9.11679e-05,281.512,87254.5
10032,0.913191,9.20767e-05,283.135,87786
9986,0.911372,9.20933e-05,282.662,87667.6
9985,0.914614,9.27836e-05,283.759,88036.1
10066,0.921384,9.3142e-05,285.952,88745.1
10017,0.912603,9.21578e-05,283.318,87956.1
10027,0.918724,9.34224e-05,285.31,88603.1
10013,0.916144,9.24611e-05,284.6,88411
9981,0.918494,9.38158e-05,285.422,88695
10045,0.919037,9.27381e-05,285.683,88804.8
9915,0.90466,9.09216e-05,281.304,87471.6
10046,0.92278,9.36017e-05,287.031,89281
10023,0.922021,9.37674e-05,286.887,89264.8
10030,0.925943,9.48773e-05,288.199,89702
10033,0.926442,9.47735e-05,288.448,89808.3
10011,0.924479,9.40583e-05,287.929,89675.7
10008,0.92646,9.50571e-05,288.639,89925.5
9956,0.922604,9.42834e-05,287.53,89608.9
10008,0.923798,9.39475e-05,287.994,89782.1
10048,0.928873,9.484e-05,289.669,90333.3
10003,0.929736,9.55631e-05,290.031,90475.2
10056,0.930901,9.50241e-05,290.488,90646.6
9930,0.92924,9.65094e-05,290.062,90542.9
10068,0.940854,9.74325e-05,293.781,91733.1
9964,0.925258,9.46279e-05,289.004,90270.1
10002,0.932568,9.57794e-05,291.381,91041.8
10065,0.938839,9.68033e-05,293.434,91712.7
10056,0.938032,9.6526e-05,293.276,91693
10008,0.940027,0.000100735,293.993,91946.4
9965,0.939713,0.000100042,293.989,91974.6
10052,0.943195,9.80488e-05,295.173,92374.5
9987,0.940191,9.83469e-05,294.327,92139.1
10008,0.934402,9.62073e-05,292.608,91630.1
10002,0.939339,9.72961e-05,294.248,92173.1
10020,0.945692,9.87886e-05,296.332,92855.6
10038,0.951761,9.97419e-05,298.329,93511.2
10046,0.954127,9.99867e-05,299.167,93803.8
9925,0.934292,9.66266e-05,293.041,91912.1
10095,0.9586,0.000100516,300.76,94363.6
9960,0.942041,9.85345e-05,295.659,92792.7
10069,0.950856,9.84219e-05,298.521,93720.6
9964,0.940345,9.71046e-05,295.315,92743.6
10057,0.956988,0.000100377,300.637,94445.1
9937,0.94436,9.8864e-05,296.765,93258.2
10132,0.9646,0.00010132,303.222,95317.8
10021,0.956616,0.000100448,300.808,94589.1
9963,0.951247,9.98176e-05,299.215,94118.1
10022,0.954676,9.97827e-05,300.389,94517.3
9926,0.950632,0.000100214,299.211,94176.5
10062,0.965711,0.000101967,304.054,95731.4
10005,0.956142,0.000100155,301.136,94842.8
9993,0.957391,0.000100963,301.626,95027.1
10103,0.974151,0.00010353,307.003,96752.1
9995,0.962215,0.000101955,303.338,95627.4
9957,0.958775,0.000101473,302.35,95346.1
10120,0.969847,0.000101523,305.938,96508.3
9954,0.957444,0.000100944,302.121,95334.4
9981,0.96892,0.00010385,305.84,96538.3
10124,0.979929,0.000104173,309.413,97697.1
9955,0.962557,0.000101985,304.024,96025.9
9996,0.968341,0.000102864,305.948,96664.3
10028,0.970452,0.000102741,306.712,96936.2
10006,0.969321,0.000102969,306.451,96884.7
9984,0.971988,0.000103768,307.391,97212.5
10151,0.984801,0.000104494,311.542,98556.4
9895,0.966138,0.000103679,305.735,96749.7
10053,0.976151,0.000103428,309.001,97814.1
10025,0.976286,0.000103723,309.141,97889.5
9944,0.973211,0.000104164,308.265,97642.8
10066,0.983337,0.000105302,311.57,98721
10016,0.986176,0.000106646,312.568,99068.5
10040,0.98596,0.000106122,312.599,99109.6
9965,0.976453,0.000104245,309.682,98215.7
10038,0.985328,0.000105965,312.595,99170.8
9938,0.977766,0.000105604,310.294,98471.8
10138,0.995588,0.000106637,316.049,100330
9977,0.985084,0.000106259,312.814,99334.1
9964,0.982474,0.000105859,312.083,99133.1
10193,1.00453,0.000107999,319.188,101422
9886,0.977941,0.000105587,310.839,98800.3
10039,0.996564,0.000108403,316.858,100745
10002,0.995526,0.00010871,316.627,100703
10048,0.995162,0.000107417,316.611,100730
10030,1.00045,0.000108986,318.395,101329
9923,0.98748,0.000107115,314.364,100078
10081,1.00496,0.000109262,320.031,101914
9983,1.00386,0.000110508,319.78,101866
10102,1.01423,0.000111398,323.186,102983
9915,0.99563,0.00010886,317.358,101158
10076,1.0055,0.000109166,320.603,102224
10032,1.00687,0.000110187,321.141,102428
9924,0.99587,0.000108749,317.732,101372
10012,1.00271,0.000109454,320.016,102133
10074,1.01208,0.000110661,323.108,103152
9976,1.00485,0.000110135,320.898,102479
10005,1.00371,0.000109477,320.635,102427
10110,1.02298,0.000112787,326.894,104459
9988,1.01184,0.00011154,323.434,103386
9959,1.01059,0.000111555,323.137,103323
10101,1.026,0.000113514,328.167,104964
10018,1.01353,0.000111291,324.279,103753
9984,1.02075,0.00011404,326.692,104558
9990,1.01829,0.00011283,326.005,104371
9972,1.02413,0.000114784,327.976,105035
10017,1.01927,0.000112916,326.521,104601
10022,1.02498,0.000113895,328.453,105253
10067,1.02554,0.00011303,328.736,105376
10042,1.02587,0.00011387,328.945,105476
10074,1.03273,0.000114955,331.248,106248
9918,1.01912,0.000113723,326.985,104913
10035,1.03288,0.00011571,331.503,106396
10070,1.03794,0.000116124,333.23,106984
10020,1.03287,0.000115472,331.707,106528
9949,1.02629,0.000114923,329.695,105915
10035,1.0329,0.000114988,331.924,106664
10017,1.03209,0.000114965,331.764,106646
9985,1.03235,0.000115758,331.953,106740
9978,1.03626,0.000116861,333.314,107210
10015,1.03654,0.00011612,333.506,107306
10054,1.04552,0.000117758,336.502,108303
9983,1.0368,0.000116074,333.797,107466
10022,1.04619,0.000118094,336.925,108507
10009,1.03988,0.000116799,334.996,107919
10003,1.0461,0.000118561,337.107,108633
10066,1.05356,0.000124546,339.614,109475
10044,1.04976,0.000119991,338.495,109148
9902,1.03831,0.000118226,334.907,108024
10114,1.06356,0.000121525,343.156,110719
10023,1.05634,0.000120489,340.932,110036
9994,1.05365,0.000120043,340.172,109824
10041,1.05643,0.00011988,341.173,110182
9973,1.05448,0.000120767,340.648,110046
9976,1.05581,0.000120628,341.183,110253
10101,1.0674,0.000121511,345.038,111534
10007,1.05876,0.000120701,342.349,110698
10122,1.0745,0.00012308,347.548,112414
9912,1.06113,0.000122973,343.328,111084
10132,1.07637,0.000123392,348.366,112749
9996,1.06523,0.000122762,344.87,111652
9930,1.06247,0.000122485,344.079,111430
10046,1.07712,0.000124604,348.932,113036
10002,1.07139,0.0001236,347.185,112505
10035,1.07069,0.000122763,347.063,112500
10019,1.07783,0.000125253,349.488,113321
10002,1.07797,0.000125182,349.64,113406
10054,1.08505,0.000126169,352.045,114221
10029,1.07875,0.000125102,350.109,113628
9983,1.07952,0.000125824,350.465,113778
10104,1.09296,0.000127484,354.939,115266
9998,1.08348,0.000126678,351.967,114337
9931,1.07432,0.000124998,349.099,113440
10093,1.09787,0.000128383,356.864,115999
9987,1.08456,0.000126429,352.644,114662
10007,1.09165,0.000128265,355.06,115483
10023,1.09403,0.000128401,355.944,115806
10102,1.10716,0.000130474,360.327,117268
9901,1.08177,0.000127195,352.171,114649
10067,1.1006,0.000129751,358.409,116716
10078,1.1068,0.000130983,360.54,117446
9966,1.09625,0.00012972,357.213,116398
10096,1.11556,0.000132628,363.618,118522
9998,1.10656,0.000131769,360.795,117637
10034,1.10982,0.000131772,361.969,118056
9966,1.10575,0.000131508,360.753,117696
10116,1.11841,0.00013281,364.993,119116
9871,1.09435,0.000130238,357.25,116624
10053,1.11682,0.000133188,364.697,119092
9974,1.10104,0.000130048,359.654,117481
10090,1.12827,0.000135622,368.662,120460
10132,1.13005,0.000134821,369.358,120725
9910,1.10447,0.000132108,361.106,118064
10038,1.12178,0.000134202,366.877,119987
9954,1.11235,0.000133205,363.907,119052
10060,1.13439,0.000137409,371.228,121484
10075,1.13156,0.000135983,370.417,121256
9950,1.12089,0.000135166,367.037,120186
9910,1.11717,0.000134573,365.929,119860
10102,1.14248,0.000142597,374.334,122651
10043,1.14048,0.000140027,373.792,122510
10060,1.14175,0.000138448,374.323,122722
9926,1.12386,0.000136946,368.569,120872
10145,1.15296,0.000141012,378.227,124077
9921,1.13083,0.000138335,371.082,121771
9995,1.14003,0.000139164,374.213,122835
10046,1.1511,0.000141409,377.965,124105
9963,1.13896,0.00013931,374.09,122870
10093,1.15724,0.00014198,380.211,124918
10007,1.15616,0.000143524,379.971,124878
10030,1.15628,0.000142777,380.127,124967
10033,1.15687,0.00014288,380.437,125107
9982,1.15229,0.000142212,379.047,124688
10065,1.16626,0.000144403,383.757,126275
